MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,Bedrooms,Bathrooms,SquareFeet,YearBuilt,Floors,Garage,Pool,Location,Price
2.3929,52.0,4.4714285714285715,1.0678571428571428,844.0,3.0142857142857142,37.8,-122.23,1.119,2,1,871,2001,1,0,0,Urban,16279610
2.1917,43.0,4.844029244516653,1.091795288383428,4367.0,3.5475223395613322,37.79,-122.23,1.128,2,1,1040,1992,2,1,0,Urban,20009249
2.9357,52.0,4.327669902912621,0.9587378640776699,1659.0,4.026699029126213,37.79,-122.23,1.079,2,1,912,2002,2,0,0,Urban,17695680
1.8854,30.0,3.7984790874524714,1.0038022813688212,1011.0,3.844106463878327,37.79,-122.23,1.375,2,1,752,1982,2,1,0,Urban,16187211
2.1638,39.0,3.776349614395887,1.1079691516709511,1464.0,3.763496143958869,37.79,-122.24,1.055,2,1,670,1984,2,1,0,Urban,17077381
2.125,47.0,4.528052805280528,1.3036303630363035,1237.0,4.082508250825082,37.79,-122.24,0.955,3,2,754,2001,2,1,0,Urban,18636454
3.375,52.0,4.011904761904762,1.0714285714285714,647.0,3.8511904761904763,37.79,-122.24,1.161,2,1,757,2005,1,0,0,Urban,16328405
2.2542,43.0,4.554621848739496,1.0532212885154062,1284.0,3.596638655462185,37.79,-122.24,1.122,2,1,996,1991,3,0,0,Urban,18612061
2.1,51.0,3.1818181818181817,0.7818181818181819,228.0,4.1454545454545455,37.79,-122.25,0.75,2,1,657,2003,2,0,1,Urban,16966940
1.6,39.0,3.747967479674797,1.048780487804878,381.0,3.097560975609756,37.79,-122.25,1.125,2,1,625,1988,1,1,0,Urban,14263852
3.625,52.0,3.973568281938326,1.0440528634361232,846.0,3.7268722466960353,37.79,-122.25,1.25,2,1,812,1997,2,0,0,Urban,16962460
1.6929,20.0,3.510355029585799,1.1523668639053255,1659.0,2.4541420118343193,37.8,-122.26,1.15,2,1,740,1973,2,0,0,Urban,14658177
1.6471,52.0,2.8333333333333335,0.927536231884058,520.0,3.7681159420289854,37.77,-122.22,0.95,2,1,500,2004,1,1,1,Urban,16353047
2.59,52.0,4.38996138996139,1.162162162162162,866.0,3.3436293436293436,37.77,-122.22,0.964,2,1,893,2001,3,1,0,Urban,20802159
2.57,52.0,4.202185792349726,1.1256830601092895,612.0,3.3442622950819674,37.77,-122.23,0.72,2,1,846,2000,1,1,1,Urban,20293999
2.6429,52.0,3.746031746031746,1.1587301587301588,415.0,3.2936507936507935,37.78,-122.23,0.713,2,1,634,2004,2,0,0,Urban,15119867
3.0257,52.0,4.046948356807512,1.0093896713615023,994.0,4.666666666666667,37.78,-122.23,0.808,2,1,845,2005,2,1,0,Urban,18055476
1.4886,50.0,4.0251572327044025,1.1111111111111112,1525.0,3.19706498951782,37.78,-122.22,1.288,2,1,861,2001,1,1,0,Urban,17260337
1.9338,43.0,3.2420091324200913,1.0776255707762556,1506.0,3.4383561643835616,37.78,-122.23,1.125,2,1,756,1991,2,1,1,Urban,21048771
1.4844,52.0,3.8666666666666667,1.011764705882353,1008.0,3.9529411764705884,37.78,-122.23,1.194,2,1,878,2003,2,1,0,Urban,17769408
1.6009,44.0,3.1158455392809588,1.0985352862849533,2813.0,3.745672436750999,37.78,-122.23,1.181,2,1,500,1994,2,1,0,Urban,14519492
2.0375,48.0,4.944606413994169,1.154518950437318,1481.0,4.317784256559767,37.79,-122.23,1.225,2,1,895,1995,2,0,0,Urban,17317611
2.293,49.0,5.365296803652968,0.9908675799086758,859.0,3.922374429223744,37.79,-122.23,1.063,2,1,1124,2003,3,1,0,Urban,22090419
2.1494,37.0,4.479923518164436,1.0975143403441683,1608.0,3.074569789674952,37.79,-122.22,1.325,2,1,947,1984,1,1,0,Urban,17683189
1.6198,30.0,4.357142857142857,1.0357142857142858,425.0,3.0357142857142856,37.79,-122.23,1.227,2,1,922,1975,2,1,0,Urban,18052593
1.3281,40.0,5.054347826086956,1.0815217391304348,564.0,3.0652173913043477,37.79,-122.23,1.133,2,1,1396,1989,3,0,0,Urban,22210949
3.5156,44.0,5.466911764705882,1.1544117647058822,961.0,3.5330882352941178,37.79,-122.22,1.095,2,1,1150,1996,1,1,0,Urban,21356796
3.9048,52.0,4.998540145985402,1.0072992700729928,2273.0,3.318248175182482,37.79,-122.22,1.647,2,1,1113,2002,1,0,0,Urban,19288728
3.0893,52.0,3.9076923076923076,0.9743589743589743,600.0,3.076923076923077,37.79,-122.21,1.25,2,1,876,2004,3,1,0,Urban,20115965
2.6042,46.0,4.489563567362429,1.0910815939278937,1647.0,3.1252371916508537,37.79,-122.22,1.247,2,1,963,1997,3,1,1,Urban,22979990
2.5,49.0,4.306603773584905,1.0613207547169812,1201.0,2.832547169811321,37.79,-122.22,1.367,2,1,829,1995,2,1,0,Urban,17821045
2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.2883156297420335,37.79,-122.22,1.417,2,1,1001,1990,2,1,1,Urban,22324018
2.8321,29.0,4.823529411764706,1.1058823529411765,939.0,2.761764705882353,37.79,-122.2,1.5,2,1,887,1977,2,0,0,Urban,16736798
2.9583,47.0,5.284246575342466,1.0513698630136987,859.0,2.941780821917808,37.79,-122.21,1.388,2,1,1033,1996,1,1,0,Urban,20557267
2.8365,34.0,4.5813953488372094,1.0794573643410852,1517.0,2.939922480620155,37.79,-122.21,1.392,2,1,867,1986,2,0,1,Urban,19977447
2.875,35.0,4.520725388601036,1.0595854922279793,1143.0,2.961139896373057,37.79,-122.21,1.438,2,1,912,1984,2,0,0,Urban,17675856
3.0682,39.0,4.316810344827586,1.0775862068965518,1109.0,2.3900862068965516,37.8,-122.21,1.565,2,1,1094,1988,1,1,0,Urban,20402739
3.0757,39.0,4.524663677130045,1.0022421524663676,1221.0,2.7376681614349776,37.8,-122.21,1.51,2,1,718,1989,2,1,0,Urban,18241518
4.9559,43.0,6.6923076923076925,1.0967032967032968,1115.0,2.4505494505494507,37.8,-122.2,2.73,2,1,1407,1994,2,1,0,Urban,26152187
4.7721,52.0,5.772388059701493,1.0932835820895523,706.0,2.6343283582089554,37.8,-122.2,2.171,2,1,993,2005,2,1,0,Urban,22231743
3.4861,52.0,4.984419263456091,1.0070821529745042,1883.0,2.6671388101983005,37.8,-122.21,1.871,2,1,949,2003,2,1,1,Urban,23845047
5.1184,41.0,6.088235294117647,1.0411764705882354,804.0,2.364705882352941,37.8,-122.2,2.396,2,1,1326,1991,3,0,1,Urban,27217059
4.0977,48.0,5.242063492063492,1.0436507936507937,506.0,2.007936507936508,37.8,-122.21,2.297,2,1,1054,2002,1,1,0,Urban,20498036
4.744,48.0,7.117647058823529,1.088235294117647,610.0,2.563025210084034,37.8,-122.19,2.573,2,1,1315,1996,2,0,0,Urban,23943270
4.2727,46.0,5.837349397590361,1.0271084337349397,768.0,2.3132530120481927,37.8,-122.19,2.469,2,1,1095,2000,2,1,0,Urban,22846126
2.9844,50.0,5.260869565217392,1.059782608695652,462.0,2.510869565217391,37.79,-122.19,1.799,2,1,1120,1996,1,1,0,Urban,20486389
4.1739,40.0,4.51063829787234,1.0893617021276596,667.0,2.8382978723404255,37.79,-122.2,1.696,2,1,829,1993,1,1,0,Urban,18966182
3.8487,46.0,5.1152882205513786,1.0150375939849625,1059.0,2.654135338345865,37.8,-122.2,2.033,2,1,1044,2000,2,1,0,Urban,21780308
4.0114,52.0,6.5451263537906135,0.9783393501805054,637.0,2.299638989169675,37.8,-122.19,2.634,2,1,1313,2001,2,1,0,Urban,25151550
4.6563,45.0,5.986784140969163,0.9933920704845814,1106.0,2.436123348017621,37.79,-122.19,2.318,2,1,1132,1994,3,1,0,Urban,23196842
2.9297,28.0,4.699551569506727,1.1375186846038865,1737.0,2.596412556053812,37.79,-122.19,1.405,2,1,1154,1975,2,0,0,Urban,20408181
2.3036,35.0,4.62051282051282,1.176923076923077,1009.0,2.5871794871794873,37.79,-122.2,1.26,2,1,987,1982,1,1,0,Urban,18613961
2.6667,49.0,4.2,0.9285714285714286,737.0,3.5095238095238095,37.79,-122.2,1.22,2,1,637,1994,2,1,0,Urban,15830972
2.619,44.0,3.30142566191446,0.9205702647657841,1354.0,2.7576374745417516,37.79,-122.2,1.347,2,1,678,1993,2,0,0,Urban,15496576
2.4167,45.0,4.462025316455696,1.1244725738396624,1530.0,3.2278481012658227,37.79,-122.21,1.394,2,1,826,1992,2,1,0,Urban,18625742
2.7788,45.0,4.210416666666666,1.1,1410.0,2.9375,37.79,-122.2,1.154,2,1,927,1991,3,1,0,Urban,20233315
2.7352,46.0,3.9349736379613356,0.8927943760984183,1390.0,2.4428822495606326,37.78,-122.21,1.373,2,1,707,1999,2,0,1,Urban,18711665
1.8472,52.0,5.4907063197026025,1.1152416356877324,1065.0,3.95910780669145,37.78,-122.21,1.37,2,1,1086,2006,1,1,0,Urban,20055732
2.6583,52.0,4.310204081632653,0.9142857142857143,792.0,3.23265306122449,37.78,-122.21,1.426,2,1,912,2002,1,0,0,Urban,17007806
3.0536,49.0,3.6653061224489796,0.9959183673469387,779.0,3.179591836734694,37.78,-122.21,1.375,2,1,819,1996,2,1,1,Urban,22009372
2.3906,44.0,4.865573770491803,1.1639344262295082,2269.0,3.719672131147541,37.78,-122.22,1.117,2,1,853,1995,1,1,1,Urban,19364357
1.7188,43.0,4.181818181818182,1.1302211302211302,1227.0,3.0147420147420148,37.78,-122.21,1.268,2,1,802,1996,2,1,0,Urban,16497765
2.625,47.0,3.6556016597510372,1.0290456431535269,753.0,3.12448132780083,37.78,-122.21,1.113,2,1,683,2000,2,1,0,Urban,16808231
2.8015,40.0,3.6592592592592594,0.8444444444444444,547.0,4.051851851851852,37.77,-122.22,1.148,2,1,666,1985,2,1,0,Urban,16205856
1.7276,50.0,4.036363636363636,1.075,1807.0,4.1068181818181815,37.78,-122.22,1.023,2,1,983,1996,2,1,0,Urban,20080464
2.0801,44.0,3.38989898989899,1.0383838383838384,1700.0,3.4343434343434343,37.78,-122.22,1.319,2,1,718,1996,2,1,0,Urban,16667795
2.489,51.0,4.1653944020356235,1.178117048346056,1543.0,3.926208651399491,37.78,-122.22,1.191,2,1,706,1996,1,1,1,Urban,19174917
1.7546,52.0,4.733333333333333,1.0466666666666666,1085.0,3.6166666666666667,37.76,-122.21,0.806,2,1,1038,1999,2,1,0,Urban,20599095
4.0904,52.0,4.313868613138686,1.2627737226277371,353.0,2.576642335766423,37.77,-122.21,0.806,3,2,1074,2003,2,1,0,Urban,23949011
2.6765,52.0,5.0,1.0268456375838926,473.0,3.174496644295302,37.77,-122.21,0.888,2,1,1103,2004,2,1,0,Urban,21086314
2.4338,49.0,4.703933747412008,1.031055900621118,1621.0,3.3561076604554865,37.77,-122.2,1.024,2,1,788,1998,1,0,0,Urban,15787999
2.3309,46.0,3.4858757062146895,1.0593220338983051,1183.0,3.34180790960452,37.77,-122.21,0.987,2,1,648,1992,2,1,1,Urban,17996065
2.2604,43.0,3.6714801444043323,1.184115523465704,836.0,3.0180505415162453,37.77,-122.21,1.0,2,1,860,1990,2,1,0,Urban,18796761
1.8039,42.0,3.543726235741445,0.9657794676806084,900.0,3.4220532319391634,37.77,-122.19,0.923,2,1,637,1995,1,1,0,Urban,14876539
2.2562,39.0,5.007448789571694,1.111731843575419,1888.0,3.515828677839851,37.77,-122.2,0.948,2,1,1045,1993,3,1,0,Urban,21395344
2.0562,41.0,4.536656891495602,1.217008797653959,1024.0,3.002932551319648,37.77,-122.2,1.02,2,1,984,1992,2,0,0,Urban,17823339
3.5398,52.0,5.4373522458628845,1.0472813238770686,1225.0,2.895981087470449,37.78,-122.2,1.584,2,1,994,1997,2,1,0,Urban,20770149
3.1167,39.0,4.659574468085107,1.0611702127659575,1071.0,2.848404255319149,37.78,-122.2,1.216,2,1,925,1986,2,1,1,Urban,22460930
2.5401,50.0,4.939153439153439,1.066137566137566,1128.0,2.984126984126984,37.78,-122.2,1.291,2,1,663,2003,3,1,0,Urban,17612441
2.898,43.0,5.020661157024794,1.037190082644628,1537.0,3.175619834710744,37.77,-122.2,1.214,2,1,901,1994,2,1,0,Urban,19052598
2.3125,44.0,4.399491094147582,1.0534351145038168,1240.0,3.1552162849872776,37.78,-122.21,1.028,2,1,854,1990,2,1,0,Urban,17631872
2.875,52.0,6.107142857142857,1.0714285714285714,469.0,2.7916666666666665,37.78,-122.19,1.6,2,1,1096,2002,2,1,0,Urban,21478695
3.3715,52.0,5.105882352941176,1.0070588235294118,1086.0,2.5552941176470587,37.77,-122.19,1.439,2,1,1184,2005,1,0,0,Urban,20901713
3.5114,52.0,5.585131894484412,1.0671462829736211,1144.0,2.7434052757793763,37.77,-122.19,1.512,2,1,974,2000,1,1,0,Urban,20720733
4.3125,52.0,6.645333333333333,1.1066666666666667,1109.0,2.957333333333333,37.78,-122.19,1.644,2,1,1285,2006,1,1,0,Urban,24060045
3.22,52.0,5.956639566395664,1.075880758807588,984.0,2.6666666666666665,37.78,-122.19,1.565,2,1,1204,1998,1,1,1,Urban,24625337
3.875,33.0,3.021276595744681,0.6595744680851063,575.0,12.23404255319149,37.78,-122.18,2.25,1,1,748,1980,2,1,0,Urban,16792992
5.2328,49.0,5.660287081339713,0.9808612440191388,496.0,2.373205741626794,37.78,-122.19,1.742,2,1,988,2000,1,1,0,Urban,21520131
3.7262,52.0,5.631578947368421,1.0157894736842106,555.0,2.9210526315789473,37.78,-122.19,1.669,2,1,1242,2000,2,1,1,Urban,26390481
4.5893,45.0,5.400611620795107,1.0152905198776758,869.0,2.6574923547400613,37.78,-122.2,1.635,2,1,1081,1996,2,1,0,Urban,22269672
5.2578,39.0,5.820754716981132,0.8962264150943396,236.0,2.2264150943396226,37.79,-122.18,2.53,2,1,1066,1988,1,1,0,Urban,22832317
7.0875,41.0,6.593457943925234,1.088785046728972,626.0,2.925233644859813,37.79,-122.18,2.407,2,1,1364,1993,1,1,0,Urban,26861779
3.9712,46.0,6.410334346504559,1.1762917933130699,922.0,2.802431610942249,37.79,-122.18,2.081,2,1,1301,1998,2,0,1,Urban,25955228
2.9514,47.0,4.80078125,0.94921875,582.0,2.2734375,37.79,-122.19,1.981,2,1,900,1996,1,1,1,Urban,21294946
2.6667,50.0,4.746268656716418,1.0796019900497513,546.0,2.716417910447761,37.79,-122.19,1.728,2,1,956,2001,2,0,0,Urban,18375310
5.4446,37.0,6.176691729323308,0.9849624060150376,620.0,2.330827067669173,37.81,-122.18,3.367,2,1,1196,1987,2,0,1,Urban,25507358
6.2838,34.0,6.948717948717949,1.0,442.0,2.2666666666666666,37.8,-122.18,3.182,2,1,1401,1986,2,0,0,Urban,25203985
6.7527,23.0,7.064024390243903,1.024390243902439,955.0,2.9115853658536586,37.8,-122.18,2.858,2,1,1479,1976,2,0,0,Urban,26726542
7.0712,24.0,7.589506172839506,0.9783950617283951,916.0,2.8271604938271606,37.77,-122.13,2.93,2,1,1676,1973,2,1,1,Urban,32675939
5.9849,22.0,6.528723945094052,1.0411794611082867,4985.0,2.5343162175902387,37.79,-122.16,3.71,2,1,1181,1973,2,1,1,Urban,27483968
3.6875,42.0,5.707865168539326,0.9737827715355806,651.0,2.438202247191011,37.78,-122.17,1.573,2,1,1354,1987,1,0,0,Urban,22708859
2.875,30.0,4.731152204836415,1.0611664295874823,1704.0,2.4238975817923185,37.77,-122.17,1.353,2,1,751,1982,3,0,0,Urban,16706281
3.4205,43.0,4.877149877149877,1.0810810810810811,1085.0,2.6658476658476657,37.78,-122.18,1.367,2,1,960,1990,2,0,0,Urban,18650909
3.2984,50.0,5.78169014084507,1.1338028169014085,713.0,2.51056338028169,37.78,-122.18,1.607,2,1,1215,1995,2,1,0,Urban,23046930
3.875,49.0,4.933701657458563,0.9779005524861878,468.0,2.585635359116022,37.78,-122.17,1.406,2,1,1014,1999,2,1,0,Urban,21904295
4.175,52.0,5.396694214876033,1.0578512396694215,296.0,2.446280991735537,37.78,-122.17,1.44,2,1,1017,2004,2,0,1,Urban,22669163
4.375,47.0,5.761467889908257,0.9954128440366973,570.0,2.614678899082569,37.77,-122.16,1.619,2,1,1131,1994,3,1,0,Urban,22421723
4.7708,48.0,5.427777777777778,1.0777777777777777,446.0,2.477777777777778,37.77,-122.16,1.563,2,1,1036,1993,1,1,1,Urban,23995295
3.5739,45.0,6.052083333333333,1.0338541666666667,968.0,2.5208333333333335,37.77,-122.16,1.76,2,1,1151,1992,2,0,0,Urban,20702491
3.0958,39.0,5.0094936708860756,1.1044303797468353,857.0,2.712025316455696,37.77,-122.16,1.458,2,1,1086,1988,1,0,0,Urban,18702640
3.3958,39.0,5.0062111801242235,1.062111801242236,912.0,2.8322981366459627,37.77,-122.17,1.419,2,1,1036,1991,1,1,0,Urban,20905483
1.871,31.0,5.3628318584070795,1.1792035398230087,1360.0,3.0088495575221237,37.77,-122.17,0.907,2,1,1003,1984,2,1,0,Urban,18715172
1.9356,41.0,4.490140845070423,1.0338028169014084,1074.0,3.0253521126760563,37.76,-122.17,0.906,2,1,987,1994,1,0,0,Urban,17150390
2.1842,47.0,5.544502617801047,1.081151832460733,965.0,2.526178010471204,37.76,-122.17,1.079,2,1,1139,1995,3,1,0,Urban,22113095
2.2917,37.0,4.921875,1.11875,933.0,2.915625,37.76,-122.18,1.07,2,1,1065,1989,2,0,0,Urban,18636520
2.4333,38.0,4.983050847457627,1.1214689265536724,987.0,2.788135593220339,37.76,-122.17,0.982,2,1,1059,1987,2,1,0,Urban,21006413
1.9479,50.0,4.82520325203252,1.0609756097560976,907.0,3.686991869918699,37.76,-122.18,0.895,2,1,882,1997,1,0,1,Urban,19768114
3.9063,52.0,4.569696969696969,1.0606060606060606,447.0,2.709090909090909,37.76,-122.18,0.938,2,1,857,2001,1,1,0,Urban,19104440
1.8407,49.0,5.117516629711751,1.0022172949002217,1299.0,2.8802660753880267,37.76,-122.18,0.967,2,1,1098,1995,3,1,0,Urban,21634319
2.0786,27.0,5.789808917197452,1.5031847133757963,396.0,2.522292993630573,37.77,-122.18,0.975,3,2,1218,1977,2,1,0,Urban,23335128
2.8125,42.0,4.402985074626866,0.9589552238805971,877.0,3.2723880597014925,37.77,-122.18,0.973,2,1,878,1987,1,0,0,Urban,16636712
1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912,2,1,1111,1993,1,1,0,Urban,21135087
1.7056,49.0,5.08550185873606,1.0483271375464684,790.0,2.936802973977695,37.76,-122.19,0.914,2,1,1144,1998,1,1,0,Urban,20394853
2.2768,52.0,4.953068592057762,0.9873646209386282,1479.0,2.6696750902527078,37.77,-122.18,0.962,2,1,931,2005,1,1,0,Urban,19075689
3.2552,51.0,4.810502283105023,1.0753424657534247,1173.0,2.6780821917808217,37.77,-122.18,1.201,2,1,1016,2002,2,1,0,Urban,20900427
2.0556,52.0,4.775956284153006,0.9890710382513661,1029.0,2.8114754098360657,37.77,-122.18,1.0,2,1,934,2002,2,1,0,Urban,19992063
2.4659,52.0,5.782857142857143,1.1171428571428572,1030.0,2.942857142857143,37.76,-122.19,0.947,2,1,1134,2003,2,1,0,Urban,21390464
1.75,47.0,4.0,0.9283154121863799,826.0,2.960573476702509,37.76,-122.2,0.857,2,1,909,2001,3,1,0,Urban,19068760
2.0469,41.0,4.484581497797357,1.1233480176211454,1412.0,3.1101321585903086,37.77,-122.19,0.893,2,1,979,1990,1,0,0,Urban,17196088
2.7159,45.0,5.306590257879656,1.1260744985673352,1132.0,3.2435530085959887,37.77,-122.19,1.014,2,1,1142,1990,2,0,0,Urban,20846309
1.2083,41.0,5.7924528301886795,1.3018867924528301,522.0,3.2830188679245285,37.76,-122.19,0.725,3,2,1289,1994,2,0,0,Urban,22742036
1.925,45.0,4.198312236286919,1.0042194092827004,630.0,2.6582278481012658,37.76,-122.19,0.741,2,1,841,1994,1,1,0,Urban,16472864
1.5809,36.0,4.556390977443609,0.9924812030075187,531.0,3.992481203007519,37.75,-122.2,0.7,2,1,979,1984,1,1,1,Urban,21527483
1.4097,37.0,4.017991004497751,1.103448275862069,1925.0,2.886056971514243,37.76,-122.2,0.846,2,1,772,1987,2,1,0,Urban,16779989
0.7683,38.0,4.253561253561253,1.0541310541310542,1144.0,3.259259259259259,37.76,-122.19,0.818,2,1,883,1987,1,1,0,Urban,16560017
1.3194,19.0,4.244230769230769,1.0865384615384615,1481.0,2.848076923076923,37.75,-122.19,0.814,2,1,835,1964,2,1,0,Urban,17425207
0.8012,28.0,5.283950617283951,1.1666666666666667,435.0,2.685185185185185,37.75,-122.19,0.818,2,1,1066,1974,2,1,0,Urban,19527354
1.9479,26.0,4.267326732673268,0.9801980198019802,984.0,3.2475247524752477,37.76,-122.19,0.858,2,1,912,1974,1,1,0,Urban,17931399
1.1765,36.0,5.327044025157233,1.3333333333333333,567.0,3.5660377358490565,37.74,-122.19,0.871,3,2,983,1988,1,1,0,Urban,19636505
2.3456,42.0,4.3983739837398375,1.2520325203252032,380.0,3.089430894308943,37.74,-122.18,0.835,3,2,1088,1991,1,0,0,Urban,19605487
2.1538,44.0,4.368852459016393,1.0368852459016393,825.0,3.3811475409836067,37.73,-122.19,0.797,2,1,773,1995,2,1,0,Urban,17547989
2.5139,43.0,4.561290322580645,0.9483870967741935,417.0,2.6903225806451614,37.74,-122.19,0.834,2,1,790,1989,1,1,1,Urban,19921492
1.2625,45.0,5.32404181184669,1.0139372822299653,801.0,2.7909407665505226,37.73,-122.19,0.847,2,1,1180,1997,3,1,0,Urban,21480938
2.9063,42.0,4.590909090909091,1.0858585858585859,646.0,3.2626262626262625,37.73,-122.18,0.8,2,1,997,1991,2,0,0,Urban,18999722
2.5192,43.0,4.8807017543859645,1.0280701754385966,855.0,3.0,37.73,-122.18,0.764,2,1,1038,1991,1,1,1,Urban,23186995
2.1111,44.0,4.029411764705882,0.875,435.0,3.198529411764706,37.73,-122.18,0.797,2,1,868,1997,2,1,0,Urban,19222292
2.455,42.0,5.223076923076923,1.1205128205128205,2736.0,3.5076923076923077,37.73,-122.18,0.824,2,1,1043,1992,2,1,0,Urban,20082281
2.4028,41.0,3.896135265700483,1.0748792270531402,1481.0,3.577294685990338,37.74,-122.17,0.977,2,1,689,1989,1,0,1,Urban,16832832
2.15,47.0,3.3795620437956204,0.9781021897810219,327.0,2.386861313868613,37.74,-122.17,0.972,2,1,683,1999,2,1,1,Urban,19714124
2.4776,43.0,4.569832402234637,1.0782122905027933,494.0,2.7597765363128492,37.74,-122.17,1.016,2,1,846,1990,2,1,0,Urban,18293060
2.1587,43.0,4.319648093841642,1.0879765395894427,1231.0,3.6099706744868034,37.73,-122.17,0.865,2,1,961,1997,1,0,1,Urban,19659029
1.8438,35.0,4.623853211009174,1.1559633027522935,323.0,2.963302752293578,37.74,-122.18,0.905,2,1,910,1981,1,0,0,Urban,16650158
3.0298,46.0,4.56,1.0044444444444445,749.0,3.328888888888889,37.74,-122.17,1.076,2,1,829,1997,1,1,0,Urban,17973346
2.25,46.0,4.320224719101123,1.0280898876404494,693.0,3.893258426966292,37.74,-122.17,0.842,2,1,831,1994,1,1,1,Urban,19471362
2.2467,46.0,5.940677966101695,1.1045197740112995,1339.0,3.7824858757062145,37.74,-122.18,0.889,2,1,1229,1994,1,1,1,Urban,24891527
4.0469,45.0,4.125,0.95,282.0,3.525,37.75,-122.18,0.807,2,1,768,1999,2,1,0,Urban,19340531
1.325,46.0,4.825641025641025,1.117948717948718,621.0,3.1846153846153844,37.75,-122.18,0.871,2,1,882,1999,1,1,0,Urban,17335042
1.6196,38.0,3.83011583011583,1.0772200772200773,732.0,2.8262548262548264,37.75,-122.17,0.851,2,1,790,1984,1,1,1,Urban,19376031
2.1731,45.0,3.8076923076923075,1.0038461538461538,901.0,3.4653846153846155,37.75,-122.18,0.82,2,1,786,1990,1,1,0,Urban,15942074
1.9167,36.0,7.506666666666667,1.7533333333333334,482.0,3.2133333333333334,37.75,-122.19,0.828,4,3,1450,1987,2,1,0,Urban,26869670
2.069,43.0,4.863849765258216,1.0938967136150235,652.0,3.0610328638497655,37.75,-122.18,0.846,2,1,925,1995,1,1,0,Urban,18161848
1.712,36.0,6.307228915662651,1.2891566265060241,651.0,3.9216867469879517,37.75,-122.18,0.821,3,2,1284,1983,2,1,0,Urban,24330244
2.5625,33.0,4.475524475524476,1.0734265734265733,999.0,3.493006993006993,37.76,-122.17,0.893,2,1,750,1979,2,1,0,Urban,17699454
1.9821,43.0,5.186274509803922,1.0457516339869282,907.0,2.9640522875816995,37.75,-122.17,0.983,2,1,896,1991,2,0,0,Urban,16806540
2.5043,41.0,5.465217391304348,1.1782608695652175,828.0,3.6,37.75,-122.17,0.923,2,1,1021,1987,2,1,1,Urban,22797733
2.3281,44.0,4.7952755905511815,0.9763779527559056,763.0,3.0039370078740157,37.75,-122.17,0.888,2,1,937,1990,1,1,0,Urban,19418966
1.4375,48.0,5.017191977077364,1.1174785100286533,935.0,2.679083094555874,37.75,-122.17,0.9,2,1,1034,1997,1,1,0,Urban,19936866
2.5122,45.0,4.75,1.06198347107438,1437.0,2.96900826446281,37.76,-122.16,0.955,2,1,1097,1999,1,1,1,Urban,22897647
1.5625,38.0,5.097510373443983,1.2946058091286308,1516.0,3.145228215767635,37.75,-122.16,0.917,3,2,1105,1987,2,1,1,Urban,24346104
3.1587,47.0,5.394594594594595,1.1405405405405404,597.0,3.227027027027027,37.75,-122.17,1.004,2,1,1062,1999,1,1,0,Urban,21055830
1.8426,40.0,4.926900584795321,1.0029239766081872,949.0,2.7748538011695905,37.76,-122.17,0.948,2,1,983,1993,1,1,1,Urban,21770723
4.6696,46.0,6.049668874172186,1.0165562913907285,881.0,2.9172185430463577,37.76,-122.16,1.643,2,1,1109,1992,2,0,1,Urban,24427024
